243,6/1/2016,5,/S,SEWER,,14.35,,14.35
243,6/1/2016,6,/T,TRASH,,15.21,,15.21
244,6/1/2016,4,/R,RENT,,748.10,,748.10
244,6/1/2016,5,/S,SEWER,,14.35,,14.35
244,6/1/2016,6,/T,TRASH,,15.21,,15.21
245,6/1/2016,4,/R,RENT,,748.10,,748.10
245,6/1/2016,5,/S,SEWER,,14.35,,14.35
245,6/1/2016,6,/T,TRASH,,15.21,,15.21
246,6/1/2016,4,/R,RENT,,760.20,,760.20
246,6/1/2016,5,/S,SEWER,,14.35,,14.35
246,6/1/2016,6,/T,TRASH,,15.21,,15.21
247,6/1/2016,4,/R,RENT,,673.83,,673.83
247,6/1/2016,5,/S,SEWER,,14.35,,14.35
247,6/1/2016,6,/T,TRASH,,15.21,,15.21
248,6/1/2016,4,/R,RENT,,745.29,,745.29
248,6/1/2016,5,/S,SEWER,,14.35,,14.35
